league,match_id,season,date,teamA,teamB,scoreA,scoreB,setA_1,setA_2,setA_3,setA_4,setA_5,setB_1,setB_2,setB_3,setB_4,setB_5
Plusliga,1102917,2024,2024-03-01,Exact Systems Hemarpol Częstochowa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,17,22,19,0,0,25,25,25,0,0
Plusliga,1102918,2024,2024-01-28,GKS Katowice,Aluron CMC Warta Zawiercie,1,3,18,26,22,23,0,25,24,25,25,0
Plusliga,1102920,2024,2024-02-04,Aluron CMC Warta Zawiercie,Enea Czarni Radom,3,0,25,25,25,0,0,19,21,20,0,0
Plusliga,1102921,2024,2024-02-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,0,3,17,21,24,0,0,25,25,26,0,0
Plusliga,1102922,2024,2024-02-03,Ślepsk Malow Suwałki,Barkom Każany Lwów,0,3,23,23,21,0,0,25,25,25,0,0
Plusliga,1102923,2024,2024-02-11,BOGDANKA LUK Lublin,Projekt Warszawa,3,1,25,25,20,25,0,19,22,25,22,0
Plusliga,1102924,2024,2024-02-07,Trefl Gdańsk,BOGDANKA LUK Lublin,3,2,23,24,25,25,15,25,26,17,23,10
Plusliga,1102925,2024,2024-02-11,Trefl Gdańsk,PGE GiEK Skra Bełchatów,2,3,19,21,25,27,11,25,25,22,25,15
Plusliga,1102926,2024,2024-02-04,Projekt Warszawa,KGHM Cuprum Lubin,3,0,25,25,25,0,0,19,17,19,0,0
Plusliga,1102927,2024,2024-02-12,KGHM Cuprum Lubin,Ślepsk Malow Suwałki,3,1,25,16,25,25,0,23,25,23,14,0
Plusliga,1102928,2024,2024-02-11,Barkom Każany Lwów,Aluron CMC Warta Zawiercie,3,2,18,27,29,25,16,25,25,31,19,14
Plusliga,1102929,2024,2024-02-10,Enea Czarni Radom,Jastrzębski Węgiel,0,3,22,20,16,0,0,25,25,25,0,0
Plusliga,1102930,2024,2024-02-10,GKS Katowice,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,32,25,0,0,10,30,19,0,0
Plusliga,1102931,2024,2024-02-10,Asseco Resovia Rzeszów,PSG Stal Nysa,3,1,25,25,17,25,0,13,19,25,16,0
Plusliga,1102932,2024,2024-02-07,Exact Systems Hemarpol Częstochowa,Indykpol AZS Olsztyn,0,3,24,22,21,0,0,26,25,25,0,0
Plusliga,1102933,2024,2024-02-18,PGE GiEK Skra Bełchatów,Exact Systems Hemarpol Częstochowa,3,0,25,25,25,0,0,22,23,12,0,0
Plusliga,1102934,2024,2024-02-17,Indykpol AZS Olsztyn,Asseco Resovia Rzeszów,3,1,25,18,26,25,0,21,25,24,20,0
Plusliga,1102935,2024,2024-02-19,PSG Stal Nysa,GKS Katowice,3,1,33,19,25,25,0,31,25,22,13,0
Plusliga,1102936,2024,2024-02-16,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Enea Czarni Radom,3,0,25,25,25,0,0,19,18,19,0,0
Plusliga,1102937,2024,2024-02-17,Jastrzębski Węgiel,Barkom Każany Lwów,0,3,17,23,25,0,0,25,25,27,0,0
Plusliga,1102938,2024,2024-02-17,Aluron CMC Warta Zawiercie,KGHM Cuprum Lubin,3,1,25,25,19,25,0,18,21,25,19,0
Plusliga,1102939,2024,2024-02-18,Ślepsk Malow Suwałki,BOGDANKA LUK Lublin,1,3,21,15,25,17,0,25,25,23,25,0
Plusliga,1102940,2024,2024-02-18,Projekt Warszawa,Trefl Gdańsk,3,0,25,25,25,0,0,20,20,20,0,0
Plusliga,1102941,2024,2024-03-20,Projekt Warszawa,PGE GiEK Skra Bełchatów,3,0,25,25,25,0,0,23,23,22,0,0
Plusliga,1102942,2024,2024-02-25,Trefl Gdańsk,Ślepsk Malow Suwałki,3,1,25,22,25,25,0,20,25,16,18,0
Plusliga,1102943,2024,2024-02-24,BOGDANKA LUK Lublin,Aluron CMC Warta Zawiercie,0,3,21,19,21,0,0,25,25,25,0,0
Plusliga,1102944,2024,2024-02-24,KGHM Cuprum Lubin,Jastrzębski Węgiel,1,3,25,11,16,20,0,21,25,25,25,0
Plusliga,1102945,2024,2024-02-24,Barkom Każany Lwów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,25,22,23,23,0,20,25,25,25,0
Plusliga,1102946,2024,2024-02-26,Enea Czarni Radom,PSG Stal Nysa,3,1,25,21,25,30,0,23,25,16,28,0
Plusliga,1102947,2024,2024-02-25,Asseco Resovia Rzeszów,Exact Systems Hemarpol Częstochowa,1,3,25,19,20,25,0,17,25,25,27,0
Plusliga,1102948,2024,2024-02-26,GKS Katowice,Indykpol AZS Olsztyn,3,2,18,25,23,25,15,25,23,25,20,10
Plusliga,1102949,2024,2024-03-07,Jastrzębski Węgiel,BOGDANKA LUK Lublin,3,0,25,25,25,0,0,21,15,23,0,0
Plusliga,1102950,2024,2024-03-06,Trefl Gdańsk,Aluron CMC Warta Zawiercie,2,3,11,22,25,25,11,25,25,23,22,15
Plusliga,1102951,2024,2024-03-07,Ślepsk Malow Suwałki,Projekt Warszawa,1,3,14,25,27,18,0,25,14,29,25,0
Plusliga,1102952,2024,2024-02-29,Ślepsk Malow Suwałki,PGE GiEK Skra Bełchatów,3,2,21,25,18,25,15,25,13,25,19,10
Plusliga,1102953,2024,2024-03-09,Trefl Gdańsk,Jastrzębski Węgiel,3,2,20,30,28,20,15,25,28,26,25,13
Plusliga,1102954,2024,2024-03-10,Projekt Warszawa,Aluron CMC Warta Zawiercie,3,1,32,25,24,25,0,30,21,26,23,0
Plusliga,1102955,2024,2024-03-10,BOGDANKA LUK Lublin,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,25,25,0,0,16,21,21,0,0
Plusliga,1102956,2024,2024-03-10,KGHM Cuprum Lubin,PSG Stal Nysa,2,3,19,25,25,23,6,25,17,18,25,15
Plusliga,1102957,2024,2024-03-09,Barkom Każany Lwów,Indykpol AZS Olsztyn,3,0,25,25,26,0,0,19,17,24,0,0
Plusliga,1102958,2024,2024-03-11,Enea Czarni Radom,Exact Systems Hemarpol Częstochowa,3,0,25,25,25,0,0,15,16,21,0,0
Plusliga,1102959,2024,2024-03-09,GKS Katowice,Asseco Resovia Rzeszów,2,3,25,25,20,25,9,21,20,25,27,15
Plusliga,1102960,2024,2024-03-15,PGE GiEK Skra Bełchatów,GKS Katowice,3,1,25,25,25,25,0,18,19,27,18,0
Plusliga,1102961,2024,2024-03-15,Asseco Resovia Rzeszów,Enea Czarni Radom,3,0,25,25,25,0,0,18,15,19,0,0
Plusliga,1102962,2024,2024-03-19,Exact Systems Hemarpol Częstochowa,Barkom Każany Lwów,0,3,25,23,24,0,0,27,25,26,0,0
Plusliga,1102963,2024,2024-03-18,Indykpol AZS Olsztyn,KGHM Cuprum Lubin,2,3,23,27,26,21,10,25,25,24,25,15
Plusliga,1102964,2024,2024-03-13,PSG Stal Nysa,BOGDANKA LUK Lublin,1,3,21,25,25,23,0,25,21,27,25,0
Plusliga,1102965,2024,2024-03-17,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Trefl Gdańsk,1,3,25,20,21,17,0,16,25,25,25,0
Plusliga,1102966,2024,2024-03-16,Jastrzębski Węgiel,Projekt Warszawa,3,0,25,25,25,0,0,23,23,23,0,0
Plusliga,1102967,2024,2024-03-17,Aluron CMC Warta Zawiercie,Ślepsk Malow Suwałki,3,2,24,24,25,25,15,26,26,22,20,10
Plusliga,1102968,2024,2024-03-24,Aluron CMC Warta Zawiercie,PGE GiEK Skra Bełchatów,3,1,22,32,25,25,0,25,30,23,18,0
Plusliga,1102969,2024,2024-03-24,Ślepsk Malow Suwałki,Jastrzębski Węgiel,2,3,18,25,25,17,8,25,20,23,25,15
Plusliga,1102970,2024,2024-03-25,Projekt Warszawa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,2,21,16,25,25,18,25,25,23,20,16
Plusliga,1102971,2024,2024-03-22,Trefl Gdańsk,PSG Stal Nysa,1,3,25,22,24,24,0,23,25,26,26,0
Plusliga,1102972,2024,2024-03-24,BOGDANKA LUK Lublin,Indykpol AZS Olsztyn,3,2,15,17,25,25,16,25,25,23,14,14
Plusliga,1102973,2024,2024-03-23,KGHM Cuprum Lubin,Exact Systems Hemarpol Częstochowa,3,2,19,25,30,22,15,25,19,28,25,12
Plusliga,1102974,2024,2024-03-22,Barkom Każany Lwów,Asseco Resovia Rzeszów,3,1,19,25,25,25,0,25,20,18,22,0
Plusliga,1102975,2024,2024-03-25,Enea Czarni Radom,GKS Katowice,3,0,25,25,25,0,0,21,20,20,0,0
Plusliga,1102976,2024,2024-03-30,PGE GiEK Skra Bełchatów,Enea Czarni Radom,3,1,25,25,22,25,0,21,23,25,16,0
Plusliga,1102977,2024,2024-03-28,GKS Katowice,Barkom Każany Lwów,3,2,20,25,26,25,15,25,19,28,18,13
Plusliga,1102978,2024,2024-03-28,Asseco Resovia Rzeszów,KGHM Cuprum Lubin,3,0,25,25,25,0,0,23,17,22,0,0
Plusliga,1102979,2024,2024-03-30,Exact Systems Hemarpol Częstochowa,BOGDANKA LUK Lublin,0,3,19,16,21,0,0,25,25,25,0,0
Plusliga,1102980,2024,2024-03-30,Indykpol AZS Olsztyn,Trefl Gdańsk,1,3,25,19,21,27,0,19,25,25,29,0
Plusliga,1102981,2024,2024-03-29,PSG Stal Nysa,Projekt Warszawa,3,2,20,20,26,25,15,25,25,24,17,11
Plusliga,1102982,2024,2024-03-29,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Ślepsk Malow Suwałki,1,3,25,21,21,23,0,16,25,25,25,0
Plusliga,1102983,2024,2024-03-30,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,1,3,10,21,25,21,0,25,25,23,25,0
Plusliga,1102984,2024,2024-04-03,Jastrzębski Węgiel,PGE GiEK Skra Bełchatów,3,0,25,25,25,0,0,20,20,19,0,0
Plusliga,1102985,2024,2024-04-02,Aluron CMC Warta Zawiercie,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,25,25,0,0,19,17,23,0,0
Plusliga,1102986,2024,2024-04-02,Ślepsk Malow Suwałki,PSG Stal Nysa,3,2,25,23,25,24,15,17,25,17,26,9
Plusliga,1102987,2024,2024-04-03,Projekt Warszawa,Indykpol AZS Olsztyn,2,3,18,25,23,36,15,25,18,25,34,17
Plusliga,1102988,2024,2024-04-04,Trefl Gdańsk,Exact Systems Hemarpol Częstochowa,3,0,27,25,25,0,0,25,14,22,0,0
Plusliga,1102989,2024,2024-04-03,BOGDANKA LUK Lublin,Asseco Resovia Rzeszów,1,3,23,23,25,17,0,25,25,23,25,0
Plusliga,1102990,2024,2024-04-01,KGHM Cuprum Lubin,GKS Katowice,3,0,25,25,25,0,0,22,23,19,0,0
Plusliga,1102991,2024,2024-04-04,Barkom Każany Lwów,Enea Czarni Radom,2,3,25,19,25,21,10,19,25,21,25,15
Plusliga,1102992,2024,2024-04-07,PGE GiEK Skra Bełchatów,Barkom Każany Lwów,3,0,27,25,25,0,0,25,23,17,0,0
Plusliga,1102993,2024,2024-04-08,Enea Czarni Radom,KGHM Cuprum Lubin,1,3,25,27,18,19,0,21,29,25,25,0
Plusliga,1102994,2024,2024-04-08,GKS Katowice,BOGDANKA LUK Lublin,3,1,25,25,19,26,0,23,21,25,24,0
Plusliga,1102995,2024,2024-04-07,Asseco Resovia Rzeszów,Trefl Gdańsk,3,1,26,21,25,25,0,24,25,20,15,0
Plusliga,1102996,2024,2024-04-07,Exact Systems Hemarpol Częstochowa,Projekt Warszawa,0,3,17,21,14,0,0,25,25,25,0,0
Plusliga,1102997,2024,2024-04-06,Indykpol AZS Olsztyn,Ślepsk Malow Suwałki,3,1,25,25,23,25,0,22,18,25,22,0
Plusliga,1102998,2024,2024-04-06,PSG Stal Nysa,Aluron CMC Warta Zawiercie,3,1,25,22,25,25,0,18,25,22,15,0
Plusliga,1102999,2024,2024-04-06,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,1,25,20,25,25,0,21,25,13,19,0
Plusliga,1103372,2024,2024-04-10,Indykpol AZS Olsztyn,Jastrzębski Węgiel,0,3,18,16,19,0,0,25,25,25,0,0
Plusliga,1103373,2024,2024-04-13,Jastrzębski Węgiel,Indykpol AZS Olsztyn,3,1,21,25,25,25,0,25,14,13,23,0
Plusliga,1103374,2024,2024-04-10,PSG Stal Nysa,Aluron CMC Warta Zawiercie,0,3,26,19,19,0,0,28,25,25,0,0
Plusliga,1103375,2024,2024-04-13,Aluron CMC Warta Zawiercie,PSG Stal Nysa,3,2,23,20,25,25,15,25,25,15,21,9
Plusliga,1103376,2024,2024-04-11,BOGDANKA LUK Lublin,Projekt Warszawa,1,3,25,13,19,19,0,16,25,25,25,0
Plusliga,1103378,2024,2024-04-11,Trefl Gdańsk,Asseco Resovia Rzeszów,2,3,19,27,25,16,11,25,25,23,25,15
Plusliga,1103379,2024,2024-04-14,Asseco Resovia Rzeszów,Trefl Gdańsk,3,1,26,25,25,25,0,28,23,14,16,0
Plusliga,1103380,2024,2024-04-17,Asseco Resovia Rzeszów,Jastrzębski Węgiel,2,3,32,21,28,25,10,30,25,30,22,15
Plusliga,1103381,2024,2024-04-20,Jastrzębski Węgiel,Asseco Resovia Rzeszów,3,2,25,20,25,29,15,20,25,27,27,13
Plusliga,1103382,2024,2024-04-17,Projekt Warszawa,Aluron CMC Warta Zawiercie,0,3,24,16,25,0,0,26,25,27,0,0
Plusliga,1103383,2024,2024-04-20,Aluron CMC Warta Zawiercie,Projekt Warszawa,3,1,22,25,25,25,0,25,18,22,17,0
Plusliga,1103384,2024,2024-04-15,GKS Katowice,KGHM Cuprum Lubin,3,0,25,25,25,0,0,20,18,23,0,0
Plusliga,1103386,2024,2024-04-15,Ślepsk Malow Suwałki,Barkom Każany Lwów,3,0,25,25,25,0,0,19,15,13,0,0
Plusliga,1103387,2024,2024-04-21,Barkom Każany Lwów,Ślepsk Malow Suwałki,1,3,21,25,21,18,0,25,15,25,25,0
Plusliga,1103388,2024,2024-04-14,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PGE GiEK Skra Bełchatów,1,3,22,25,22,19,0,25,18,25,25,0
Plusliga,1103389,2024,2024-04-17,PGE GiEK Skra Bełchatów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,2,3,18,25,25,16,9,25,22,22,25,15
Plusliga,1103390,2024,2024-04-18,Indykpol AZS Olsztyn,PSG Stal Nysa,3,1,16,25,28,25,0,25,21,26,20,0
Plusliga,1103391,2024,2024-04-21,PSG Stal Nysa,Indykpol AZS Olsztyn,3,1,27,24,25,26,0,25,26,16,24,0
Plusliga,1103392,2024,2024-04-18,BOGDANKA LUK Lublin,Trefl Gdańsk,3,0,25,25,25,0,0,19,19,14,0,0
Plusliga,1103393,2024,2024-04-22,Trefl Gdańsk,BOGDANKA LUK Lublin,1,3,22,27,22,17,0,25,25,25,25,0
Plusliga,1103394,2024,2024-04-23,Asseco Resovia Rzeszów,Projekt Warszawa,0,3,25,28,19,0,0,27,30,25,0,0
Plusliga,1103395,2024,2024-04-26,Projekt Warszawa,Asseco Resovia Rzeszów,3,0,26,29,25,0,0,24,27,21,0,0
Plusliga,1103397,2024,2024-04-24,Aluron CMC Warta Zawiercie,Jastrzębski Węgiel,0,3,18,25,23,0,0,25,27,25,0,0
Plusliga,1103398,2024,2024-04-27,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,1,3,25,25,19,23,0,27,22,25,25,0
Plusliga,1103399,2024,2024-04-28,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,3,1,25,21,25,25,0,19,25,23,18,0
Superlega,38188,2024,2024-04-07,Gas Sales Bluenergy Piacenza,Rana Verona,3,2,25,23,25,25,15,20,25,27,16,8
Superlega,37077,2024,2023-10-28,Rana Verona,Valsa Group Modena,2,3,25,25,20,23,11,23,17,25,25,15
Superlega,37964,2024,2024-04-20,Allianz Milano,Itas Trentino,3,2,26,17,25,25,22,24,25,16,27,20
Superlega,38184,2024,2024-04-03,Cisterna Volley,Gas Sales Bluenergy Piacenza,1,3,21,25,15,20,,25,18,25,25,
Superlega,37165,2024,2024-01-24,Sir Susa Vim Perugia,Gioiella Prisma Taranto,3,0,25,25,25,,,18,23,20,,
Superlega,37164,2024,2024-01-24,Itas Trentino,Allianz Milano,3,0,25,25,25,,,21,19,21,,
Superlega,37171,2024,2024-02-03,Allianz Milano,Farmitalia Catania,3,0,26,25,25,,,24,19,17,,
Superlega,37099,2024,2023-11-15,Gioiella Prisma Taranto,Sir Susa Vim Perugia,1,3,20,20,25,14,,25,25,20,25,
Superlega,37937,2024,2024-03-16,Gas Sales Bluenergy Piacenza,Allianz Milano,3,2,25,23,17,31,15,22,25,25,29,12
Superlega,37096,2024,2023-11-08,Rana Verona,Mint Vero Volley Monza,1,3,20,25,22,20,,25,23,25,25,
Superlega,37111,2024,2023-11-25,Cisterna Volley,Valsa Group Modena,1,3,11,25,20,16,,25,22,25,25,
Superlega,37070,2024,2023-10-22,Sir Susa Vim Perugia,Farmitalia Catania,3,0,25,25,25,,,15,18,22,,
Superlega,37098,2024,2023-11-15,Allianz Milano,Itas Trentino,1,3,22,25,19,16,,25,21,25,25,
Superlega,37177,2024,2024-02-11,Valsa Group Modena,Cisterna Volley,3,0,25,25,25,,,18,18,21,,
Superlega,37133,2024,2023-12-26,Cisterna Volley,Mint Vero Volley Monza,3,1,25,25,21,25,,18,20,25,22,
Superlega,37127,2024,2023-12-17,Mint Vero Volley Monza,Pallavolo Padova,3,0,25,25,25,,,21,21,21,,
Superlega,37185,2024,2024-02-18,Itas Trentino,Valsa Group Modena,3,0,25,25,25,,,22,17,22,,
Superlega,37152,2024,2024-01-14,Allianz Milano,Cisterna Volley,3,0,25,25,25,,,22,17,23,,
Superlega,37146,2024,2024-01-06,Cucine Lube Civitanova,Pallavolo Padova,3,0,25,25,25,,,19,17,23,,
Superlega,37162,2024,2024-01-24,Mint Vero Volley Monza,Rana Verona,2,3,25,26,23,22,11,23,24,25,25,15
Superlega,37122,2024,2023-12-08,Gioiella Prisma Taranto,Gas Sales Bluenergy Piacenza,1,3,25,20,18,16,,19,25,25,25,
Superlega,37189,2024,2024-02-17,Mint Vero Volley Monza,Farmitalia Catania,3,0,25,25,25,,,17,19,17,,
Superlega,37094,2024,2023-11-15,Valsa Group Modena,Pallavolo Padova,3,1,23,25,27,25,,25,18,25,11,
Superlega,37929,2024,2024-03-06,Gas Sales Bluenergy Piacenza,Allianz Milano,2,3,25,21,25,22,10,20,25,19,25,15
Superlega,38193,2024,2024-04-13,Rana Verona,Valsa Group Modena,3,0,25,25,25,,,15,18,22,,
Superlega,37194,2024,2024-02-25,Gioiella Prisma Taranto,Allianz Milano,1,3,29,22,14,21,,27,25,25,25,
Superlega,37114,2024,2023-12-03,Gas Sales Bluenergy Piacenza,Rana Verona,3,0,27,25,25,,,25,23,20,,
Superlega,37130,2024,2023-12-26,Sir Susa Vim Perugia,Allianz Milano,2,3,25,25,12,22,12,14,20,25,25,15
Superlega,37960,2024,2024-04-28,Mint Vero Volley Monza,Sir Susa Vim Perugia,1,3,25,23,25,20,,19,25,27,25,
Superlega,37963,2024,2024-04-17,Itas Trentino,Allianz Milano,3,2,23,25,23,25,15,25,18,25,19,11
Superlega,37953,2024,2024-04-11,Allianz Milano,Sir Susa Vim Perugia,1,3,25,24,20,18,,18,26,25,25,
Superlega,37134,2024,2023-12-26,Pallavolo Padova,Itas Trentino,0,3,20,32,22,,,25,34,25,,
Superlega,37128,2024,2023-12-17,Allianz Milano,Gioiella Prisma Taranto,3,2,19,26,22,25,15,25,24,25,16,3
Superlega,37156,2024,2024-01-21,Gioiella Prisma Taranto,Mint Vero Volley Monza,1,3,20,25,22,22,,25,21,25,25,
Superlega,37952,2024,2024-04-11,Mint Vero Volley Monza,Itas Trentino,3,1,22,25,25,25,,25,23,23,11,
Superlega,37947,2024,2024-03-31,Sir Susa Vim Perugia,Allianz Milano,3,1,25,25,23,25,,17,23,25,22,
Superlega,37072,2024,2023-10-22,Cucine Lube Civitanova,Mint Vero Volley Monza,0,3,23,21,22,,,25,25,25,,
Superlega,37948,2024,2024-04-03,Mint Vero Volley Monza,Itas Trentino,1,3,15,25,18,18,,25,21,25,25,
Superlega,37108,2024,2023-11-26,Rana Verona,Sir Susa Vim Perugia,0,3,18,20,22,,,25,25,25,,
Superlega,37187,2024,2024-02-18,Cucine Lube Civitanova,Cisterna Volley,3,2,23,20,25,25,15,25,25,17,18,11
Superlega,37198,2024,2024-03-03,Rana Verona,Cucine Lube Civitanova,0,3,25,19,22,,,27,25,25,,
Superlega,37079,2024,2023-10-29,Allianz Milano,Gas Sales Bluenergy Piacenza,0,3,23,21,23,,,25,25,25,,
Superlega,37178,2024,2024-02-14,Cisterna Volley,Sir Susa Vim Perugia,1,3,19,25,22,18,,25,22,25,25,
Superlega,37946,2024,2024-03-31,Itas Trentino,Mint Vero Volley Monza,3,0,27,25,25,,,25,20,22,,
Superlega,37124,2024,2023-12-17,Itas Trentino,Sir Susa Vim Perugia,3,1,25,25,23,25,,21,23,25,23,
Superlega,38185,2024,2024-04-04,Cucine Lube Civitanova,Valsa Group Modena,3,1,25,25,10,25,,20,19,25,22,
Superlega,37941,2024,2024-03-24,Allianz Milano,Gas Sales Bluenergy Piacenza,3,2,28,25,25,27,15,30,27,23,25,6
Superlega,37172,2024,2024-02-10,Farmitalia Catania,Itas Trentino,0,3,15,20,17,,,25,25,25,,
Superlega,37102,2024,2023-11-19,Valsa Group Modena,Cucine Lube Civitanova,0,3,20,19,20,,,25,25,25,,
Superlega,37139,2024,2023-12-30,Pallavolo Padova,Gas Sales Bluenergy Piacenza,1,3,26,21,19,18,,24,25,25,25,
Superlega,37081,2024,2023-10-29,Farmitalia Catania,Cisterna Volley,3,1,22,26,26,25,,25,24,24,14,
Superlega,37103,2024,2023-11-19,Cisterna Volley,Gioiella Prisma Taranto,3,2,25,20,25,25,17,27,25,18,13,15
Superlega,37197,2024,2024-03-03,Gas Sales Bluenergy Piacenza,Valsa Group Modena,3,1,25,24,25,25,,23,26,17,15,
Superlega,37078,2024,2023-10-29,Mint Vero Volley Monza,Sir Susa Vim Perugia,0,3,23,30,22,,,25,32,25,,
Superlega,37169,2024,2024-02-04,Gioiella Prisma Taranto,Cisterna Volley,1,3,26,17,23,20,,24,25,25,25,
Superlega,37151,2024,2024-01-14,Farmitalia Catania,Gas Sales Bluenergy Piacenza,1,3,21,25,17,23,,25,23,25,25,
Superlega,37180,2024,2024-02-14,Rana Verona,Gas Sales Bluenergy Piacenza,3,1,25,25,20,25,,22,15,25,21,
Superlega,37966,2024,2024-04-27,Allianz Milano,Itas Trentino,3,1,25,18,25,25,,21,25,20,21,
Superlega,38195,2024,2024-04-14,Cucine Lube Civitanova,Cisterna Volley,3,0,25,25,25,,,18,19,11,,
Superlega,37175,2024,2024-02-10,Gas Sales Bluenergy Piacenza,Mint Vero Volley Monza,2,3,21,25,23,25,11,25,19,25,20,15
Superlega,37086,2024,2023-11-04,Cisterna Volley,Allianz Milano,3,0,25,25,25,,,14,15,23,,
Superlega,37137,2024,2023-12-30,Allianz Milano,Valsa Group Modena,3,0,27,25,25,,,25,17,18,,
Superlega,38196,2024,2024-04-17,Rana Verona,Cisterna Volley,3,0,25,25,27,,,23,15,25,,
Superlega,37106,2024,2023-11-26,Itas Trentino,Farmitalia Catania,3,0,25,25,25,,,15,17,18,,
Superlega,37157,2024,2024-01-21,Cucine Lube Civitanova,Allianz Milano,3,2,25,27,22,15,15,19,25,25,25,12
Superlega,37950,2024,2024-04-07,Itas Trentino,Mint Vero Volley Monza,2,3,26,22,25,27,13,24,25,27,25,15
Superlega,37190,2024,2024-02-25,Sir Susa Vim Perugia,Itas Trentino,3,1,27,25,22,25,,25,20,25,17,
Superlega,37116,2024,2023-12-03,Pallavolo Padova,Farmitalia Catania,3,1,25,18,25,25,,18,25,19,18,
Superlega,37075,2024,2023-10-22,Gioiella Prisma Taranto,Rana Verona,1,3,22,22,28,16,,25,25,26,25,
Superlega,37173,2024,2024-02-11,Gioiella Prisma Taranto,Cucine Lube Civitanova,1,3,25,22,22,28,,23,25,25,30,
Superlega,37196,2024,2024-03-03,Allianz Milano,Sir Susa Vim Perugia,3,2,25,25,17,25,15,22,27,25,23,13
Superlega,37949,2024,2024-04-03,Allianz Milano,Sir Susa Vim Perugia,3,2,25,25,21,27,20,27,21,25,25,18
Superlega,37092,2024,2023-11-12,Pallavolo Padova,Cisterna Volley,3,2,25,25,23,23,15,23,21,25,25,12
Superlega,37119,2024,2023-12-10,Valsa Group Modena,Itas Trentino,3,1,21,27,25,25,,25,25,22,16,
Superlega,37161,2024,2024-01-24,Farmitalia Catania,Cucine Lube Civitanova,2,3,25,14,28,15,10,13,25,26,25,15
Superlega,37200,2024,2024-03-03,Itas Trentino,Pallavolo Padova,1,3,23,25,19,20,,25,21,25,25,
Superlega,37110,2024,2023-11-26,Allianz Milano,Pallavolo Padova,3,0,25,26,25,,,17,24,19,,
Superlega,37144,2024,2024-01-07,Sir Susa Vim Perugia,Mint Vero Volley Monza,3,0,25,25,25,,,21,21,21,,
Superlega,38201,2024,2024-04-27,Rana Verona,Cucine Lube Civitanova,1,3,25,18,24,22,,23,25,26,25,
Superlega,37082,2024,2023-11-05,Valsa Group Modena,Mint Vero Volley Monza,0,3,19,19,19,,,25,25,25,,
Superlega,37142,2024,2024-01-07,Gioiella Prisma Taranto,Itas Trentino,0,3,23,20,20,,,25,25,25,,
Superlega,37160,2024,2024-01-25,Pallavolo Padova,Valsa Group Modena,3,1,25,25,22,25,,22,23,25,23,
Superlega,37182,2024,2024-02-14,Farmitalia Catania,Pallavolo Padova,2,3,23,25,20,25,11,25,21,25,19,15
Superlega,37939,2024,2024-03-24,Mint Vero Volley Monza,Cucine Lube Civitanova,2,3,18,25,22,25,13,25,23,25,18,15
Superlega,37149,2024,2024-01-14,Sir Susa Vim Perugia,Cucine Lube Civitanova,3,0,25,25,25,,,14,20,17,,
Superlega,37148,2024,2024-01-14,Mint Vero Volley Monza,Valsa Group Modena,2,3,18,20,25,25,13,25,25,18,23,15
Superlega,37168,2024,2024-02-04,Cucine Lube Civitanova,Valsa Group Modena,3,0,25,27,25,,,21,25,23,,
Superlega,37107,2024,2023-11-26,Cucine Lube Civitanova,Gioiella Prisma Taranto,3,2,25,22,21,25,18,22,25,25,22,16
Superlega,38192,2024,2024-04-10,Gas Sales Bluenergy Piacenza,Valsa Group Modena,3,1,25,20,25,25,,15,25,16,23,
Superlega,38198,2024,2024-04-17,Valsa Group Modena,Pallavolo Padova,3,1,25,25,23,25,,18,16,25,17,
Superlega,38187,2024,2024-04-07,Valsa Group Modena,Cisterna Volley,3,2,23,25,26,23,15,25,23,24,25,10
Superlega,37957,2024,2024-04-18,Sir Susa Vim Perugia,Mint Vero Volley Monza,3,1,27,25,23,25,,25,18,25,23,
Superlega,37174,2024,2024-02-11,Sir Susa Vim Perugia,Rana Verona,2,3,20,25,14,25,13,25,21,25,17,15
Superlega,37150,2024,2024-01-14,Itas Trentino,Rana Verona,3,1,25,25,25,25,,27,16,16,22,
Superlega,37170,2024,2024-02-03,Rana Verona,Pallavolo Padova,3,0,25,25,25,,,19,23,20,,
Superlega,37143,2024,2024-01-07,Valsa Group Modena,Rana Verona,0,3,21,18,13,,,25,25,25,,
Superlega,38186,2024,2024-04-03,Rana Verona,Pallavolo Padova,3,1,25,25,22,25,,18,18,25,21,
Superlega,37195,2024,2024-02-25,Valsa Group Modena,Farmitalia Catania,3,1,20,25,25,25,,25,22,15,12,
Superlega,37091,2024,2023-11-12,Allianz Milano,Cucine Lube Civitanova,3,0,25,27,25,,,21,25,21,,
